;id_institucion;nom_institucion;nom_institucion_html;id_carrera;nombre_carrera;nombre_carrera_HTML;nombre_carrera_no_tilde;ORM_laravel
118;233;Centro de Formación Técnica Instituto Superior de Estudios Jurídicos CANON;"Centro de Formaci&oacute;n T&eacute;cnica Instituto Superior de Estudios Jur&iacute;dicos CANON";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
119;233;Centro de Formación Técnica Instituto Superior de Estudios Jurídicos CANON;"Centro de Formaci&oacute;n T&eacute;cnica Instituto Superior de Estudios Jur&iacute;dicos CANON";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
120;233;Centro de Formación Técnica Instituto Superior de Estudios Jurídicos CANON;"Centro de Formaci&oacute;n T&eacute;cnica Instituto Superior de Estudios Jur&iacute;dicos CANON";196;Técnico Jurídico;"T&eacute;cnico Jur&iacute;dico";Tecnico Juridico;
121;234;Centro de Formación Técnica Instituto Técnológico de Chile - I.T.C.;"Centro de Formaci&oacute;n T&eacute;cnica Instituto T&eacute;cnol&oacute;gico de Chile - I.T.C.";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
122;234;Centro de Formación Técnica Instituto Técnológico de Chile - I.T.C.;"Centro de Formaci&oacute;n T&eacute;cnica Instituto T&eacute;cnol&oacute;gico de Chile - I.T.C.";132;Técnico en Administración de Redes y Soporte;"T&eacute;cnico en Administraci&oacute;n de Redes y Soporte";Tecnico en Administracion de Redes y Soporte;
123;234;Centro de Formación Técnica Instituto Técnológico de Chile - I.T.C.;"Centro de Formaci&oacute;n T&eacute;cnica Instituto T&eacute;cnol&oacute;gico de Chile - I.T.C.";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
124;234;Centro de Formación Técnica Instituto Técnológico de Chile - I.T.C.;"Centro de Formaci&oacute;n T&eacute;cnica Instituto T&eacute;cnol&oacute;gico de Chile - I.T.C.";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
125;235;Centro de Formación Técnica IPROSEC;"Centro de Formaci&oacute;n T&eacute;cnica IPROSEC";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
126;235;Centro de Formación Técnica IPROSEC;"Centro de Formaci&oacute;n T&eacute;cnica IPROSEC";155;Técnico en Electricidad y Electricidad Industrial;"T&eacute;cnico en Electricidad y Electricidad Industrial";Tecnico en Electricidad y Electricidad Industrial;
127;235;Centro de Formación Técnica IPROSEC;"Centro de Formaci&oacute;n T&eacute;cnica IPROSEC";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
128;235;Centro de Formación Técnica IPROSEC;"Centro de Formaci&oacute;n T&eacute;cnica IPROSEC";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
129;235;Centro de Formación Técnica IPROSEC;"Centro de Formaci&oacute;n T&eacute;cnica IPROSEC";187;Técnico en Servicio Social;"T&eacute;cnico en Servicio Social";Tecnico en Servicio Social;
130;236;Centro de Formación Técnica Juan Bohon;"Centro de Formaci&oacute;n T&eacute;cnica Juan Bohon";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
131;236;Centro de Formación Técnica Juan Bohon;"Centro de Formaci&oacute;n T&eacute;cnica Juan Bohon";192;Técnico en Topografía;"T&eacute;cnico en Topograf&iacute;a";Tecnico en Topografia;
132;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
133;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
134;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";132;Técnico en Administración de Redes y Soporte;"T&eacute;cnico en Administraci&oacute;n de Redes y Soporte";Tecnico en Administracion de Redes y Soporte;
135;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";147;Técnico en Contabilidad General;"T&eacute;cnico en Contabilidad General";Tecnico en Contabilidad General;
136;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";167;Técnico en Logística;"T&eacute;cnico en Log&iacute;stica";Tecnico en Logistica;
137;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";174;Técnico en Nutrición y Dietética;"T&eacute;cnico en Nutrici&oacute;n y Diet&eacute;tica";Tecnico en Nutricion y Dietetica;
138;237;Centro de Formación Técnica La Araucana;"Centro de Formaci&oacute;n T&eacute;cnica La Araucana";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
139;240;Centro de Formación Técnica Los Leones;"Centro de Formaci&oacute;n T&eacute;cnica Los Leones";121;Secretariado Computacional;Secretariado Computacional;Secretariado Computacional;
140;240;Centro de Formación Técnica Los Leones;"Centro de Formaci&oacute;n T&eacute;cnica Los Leones";194;Técnico en Turismo y Hotelería;"T&eacute;cnico en Turismo y Hoteler&iacute;a";Tecnico en Turismo y Hoteleria;
141;240;Centro de Formación Técnica Los Leones;"Centro de Formaci&oacute;n T&eacute;cnica Los Leones";197;Técnico Laboratorista Dental;"T&eacute;cnico Laboratorista Dental";Tecnico Laboratorista Dental;
142;241;Centro de Formación Técnica Lota-Arauco;"Centro de Formaci&oacute;n T&eacute;cnica Lota-Arauco";132;Técnico en Administración de Redes y Soporte;"T&eacute;cnico en Administraci&oacute;n de Redes y Soporte";Tecnico en Administracion de Redes y Soporte;
143;241;Centro de Formación Técnica Lota-Arauco;"Centro de Formaci&oacute;n T&eacute;cnica Lota-Arauco";135;Técnico en Administración Pública o Municipal;"T&eacute;cnico en Administraci&oacute;n P&uacute;blica o Municipal";Tecnico en Administracion Publica o Municipal;
144;241;Centro de Formación Técnica Lota-Arauco;"Centro de Formaci&oacute;n T&eacute;cnica Lota-Arauco";151;Técnico en Dibujo Técnico e Industrial;"T&eacute;cnico en Dibujo T&eacute;cnico e Industrial";Tecnico en Dibujo Tecnico e Industrial;
145;241;Centro de Formación Técnica Lota-Arauco;"Centro de Formaci&oacute;n T&eacute;cnica Lota-Arauco";172;Técnico en Mecánica Industrial;"T&eacute;cnico en Mec&aacute;nica Industrial";Tecnico en Mecanica Industrial;
146;241;Centro de Formación Técnica Lota-Arauco;"Centro de Formaci&oacute;n T&eacute;cnica Lota-Arauco";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
147;243;Centro de Formación Técnica MAGNOS;"Centro de Formaci&oacute;n T&eacute;cnica MAGNOS";128;Técnico Dental y Asistente de Odontología;"T&eacute;cnico Dental y Asistente de Odontolog&iacute;a";Tecnico Dental y Asistente de Odontologia;
148;243;Centro de Formación Técnica MAGNOS;"Centro de Formaci&oacute;n T&eacute;cnica MAGNOS";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
149;243;Centro de Formación Técnica MAGNOS;"Centro de Formaci&oacute;n T&eacute;cnica MAGNOS";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
150;244;Centro de Formación Técnica MANPOWER;"Centro de Formaci&oacute;n T&eacute;cnica MANPOWER";120;"Secretariado Biling&uuml;e";"Secretariado Biling&uuml;e";"Secretariado Biling&uuml;e";
151;244;Centro de Formación Técnica MANPOWER;"Centro de Formaci&oacute;n T&eacute;cnica MANPOWER";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
152;245;Centro de Formación Técnica Massachusetts;"Centro de Formaci&oacute;n T&eacute;cnica Massachusetts";145;Técnico en Construcción y Obras Civiles;"T&eacute;cnico en Construcci&oacute;n y Obras Civiles";Tecnico en Construccion y Obras Civiles;
153;245;Centro de Formación Técnica Massachusetts;"Centro de Formaci&oacute;n T&eacute;cnica Massachusetts";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
154;245;Centro de Formación Técnica Massachusetts;"Centro de Formaci&oacute;n T&eacute;cnica Massachusetts";196;Técnico Jurídico;"T&eacute;cnico Jur&iacute;dico";Tecnico Juridico;
155;246;Centro de Formación Técnica PROANDES;"Centro de Formaci&oacute;n T&eacute;cnica PROANDES";122;Secretariado Ejecutivo;Secretariado Ejecutivo;Secretariado Ejecutivo;
156;246;Centro de Formación Técnica PROANDES;"Centro de Formaci&oacute;n T&eacute;cnica PROANDES";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
157;247;Centro de Formación Técnica PRODATA;"Centro de Formaci&oacute;n T&eacute;cnica PRODATA";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
158;247;Centro de Formación Técnica PRODATA;"Centro de Formaci&oacute;n T&eacute;cnica PRODATA";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
159;248;Centro de Formación Técnica PROFASOC;"Centro de Formaci&oacute;n T&eacute;cnica PROFASOC";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
160;250;Centro de Formación Técnica San Agustín de Talca;"Centro de Formaci&oacute;n T&eacute;cnica San Agust&iacute;n de Talca";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
161;250;Centro de Formación Técnica San Agustín de Talca;"Centro de Formaci&oacute;n T&eacute;cnica San Agust&iacute;n de Talca";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
162;250;Centro de Formación Técnica San Agustín de Talca;"Centro de Formaci&oacute;n T&eacute;cnica San Agust&iacute;n de Talca";145;Técnico en Construcción y Obras Civiles;"T&eacute;cnico en Construcci&oacute;n y Obras Civiles";Tecnico en Construccion y Obras Civiles;
163;250;Centro de Formación Técnica San Agustín de Talca;"Centro de Formaci&oacute;n T&eacute;cnica San Agust&iacute;n de Talca";146;Técnico en Contabilidad Computacional;"T&eacute;cnico en Contabilidad Computacional";Tecnico en Contabilidad Computacional;
164;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";124;Técnico Agente o Visitador Médico;"T&eacute;cnico Agente o Visitador M&eacute;dico";Tecnico Agente o Visitador Medico;
165;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";125;Técnico Agropecuario;"T&eacute;cnico Agropecuario";Tecnico Agropecuario;
166;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
167;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";127;Técnico Asistente del Educador Diferencial;"T&eacute;cnico Asistente del Educador Diferencial";Tecnico Asistente del Educador Diferencial;
168;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";128;Técnico Dental y Asistente de Odontología;"T&eacute;cnico Dental y Asistente de Odontolog&iacute;a";Tecnico Dental y Asistente de Odontologia;
169;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";129;Técnico en Acuicultura y Pesca;"T&eacute;cnico en Acuicultura y Pesca";Tecnico en Acuicultura y Pesca;
170;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
171;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";145;Técnico en Construcción y Obras Civiles;"T&eacute;cnico en Construcci&oacute;n y Obras Civiles";Tecnico en Construccion y Obras Civiles;
172;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";147;Técnico en Contabilidad General;"T&eacute;cnico en Contabilidad General";Tecnico en Contabilidad General;
173;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
174;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";161;Técnico en Gastronomía y Cocina;"T&eacute;cnico en Gastronom&iacute;a y Cocina";Tecnico en Gastronomia y Cocina;
175;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";166;Técnico en Laboratorio Clínico;"T&eacute;cnico en Laboratorio Cl&iacute;nico";Tecnico en Laboratorio Clinico;
176;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";176;Técnico en Podología;"T&eacute;cnico en Podolog&iacute;a";Tecnico en Podologia;
177;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
178;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";192;Técnico en Topografía;"T&eacute;cnico en Topograf&iacute;a";Tecnico en Topografia;
179;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";196;Técnico Jurídico;"T&eacute;cnico Jur&iacute;dico";Tecnico Juridico;
180;251;Centro de Formación Técnica Santo Tomás;"Centro de Formaci&oacute;n T&eacute;cnica Santo Tom&aacute;s";197;Técnico Laboratorista Dental;"T&eacute;cnico Laboratorista Dental";Tecnico Laboratorista Dental;
181;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";120;"Secretariado Biling&uuml;e";"Secretariado Biling&uuml;e";"Secretariado Biling&uuml;e";
182;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
183;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
184;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";138;Técnico en Análisis de Sistemas;"T&eacute;cnico en An&aacute;lisis de Sistemas";Tecnico en Analisis de Sistemas;
185;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";139;Técnico en Arsenaleria Quirúrgica;"T&eacute;cnico en Arsenaleria Quir&uacute;rgica";Tecnico en Arsenaleria Quirurgica;
186;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";142;Técnico en Comercio Exterior;"T&eacute;cnico en Comercio Exterior";Tecnico en Comercio Exterior;
187;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";143;Técnico en Computación e Informática;"T&eacute;cnico en Computaci&oacute;n e Inform&aacute;tica";Tecnico en Computacion e Informatica;
188;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";147;Técnico en Contabilidad General;"T&eacute;cnico en Contabilidad General";Tecnico en Contabilidad General;
189;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
190;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";165;Técnico en Instrumentación, Automatización y Control Industrial;"T&eacute;cnico en Instrumentaci&oacute;n, Automatizaci&oacute;n y Control Industrial";Tecnico en Instrumentacion, Automatizacion y Control Industrial;
191;252;Centro de Formación Técnica Simón Bolivar;"Centro de Formaci&oacute;n T&eacute;cnica Sim&oacute;n Bolivar";196;Técnico Jurídico;"T&eacute;cnico Jur&iacute;dico";Tecnico Juridico;
